,topic0,topic1,topic2,topic3,topic4,topic5,topic6,topic7,topic8,topic9,topic10,topic11,topic12,topic13,topic14,url
1984_63,0.0,0.0,0.0,0.03975535870904762,0.0,0.018847404290874822,0.0,0.0,0.02729222674249076,0.0,0.0,0.07866839419209316,0.0,0.0001988981224812916,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/63.html
1984_64,0.0008803730697104004,0.0001576779348209633,0.0,0.0,0.011853783748308417,0.00226534484147788,0.0,0.0034840285838078702,0.005946212456754123,0.0,0.0,0.02825758817885508,0.0,0.01186440044158652,0.0003944775934480281,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/64.html
1984_65,0.0,0.0,0.0,0.08839227242154991,0.038833671071871294,0.0,0.0,0.0,0.0,0.0,0.0010600090804389903,0.00598613975854058,0.001236677009362658,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/65.html
1984_66,0.0,7.77550981755556e-06,0.005518439010940958,0.0008603866905259178,0.009309955883891571,0.0,0.02648938015708874,0.01512069819010691,0.0,0.0,0.0,0.0016987101596564493,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/66.html
1984_67,0.00023862086096135016,0.012882591131601869,0.0,0.0,0.042020169027739335,0.0,0.0005858217137732557,0.003257383126663628,0.0,0.04374276710781701,0.005698606217155984,0.045144164630782246,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/67.html
1984_68,0.0017070909691896217,0.003273139458977934,0.0,0.002779701313140512,0.0,0.0,0.0,0.045063329782824575,0.04529709635312405,0.0,0.0,0.03766260790981826,0.0,3.1640694814438185e-05,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/68.html
1984_69,0.0,0.0,0.0007624344471313772,0.0,0.03467855967411848,0.0,0.0,0.03785386916885252,0.00017441460389215963,0.0,0.0063263230127947895,0.008639842115714952,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/69.html
1984_70,0.0,0.0,0.0,0.0076039293555492755,0.02159764835664087,0.0,0.0,0.02691448865819223,0.0,0.0021511396046772144,0.0,0.0024727862121138987,0.0,0.0,9.95033528930577e-05,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/70.html
1984_71,0.021284036480080332,0.0,0.0,0.0,0.01151202795878371,0.00611871970878932,0.0,0.0,0.039842685493190075,0.0,0.002276262722187736,0.007206668070083609,0.0,0.0,0.0018752475700794086,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/71.html
1984_72,0.0,0.0,0.0,0.0,0.01700544740584913,0.0,0.1142260480823411,0.006098924350553018,0.0,0.0,0.009571949874516426,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/72.html
1984_73,0.0,5.718750362391158e-05,0.0,0.0,0.009333660087112236,0.0,0.0,0.0,0.001091708705581218,0.0,0.0,0.008970789570862796,0.0,0.0666427236447885,0.003163668169901966,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/73.html
1984_74,0.0,0.0,0.0,0.0,0.057731711218327784,0.0,0.0004708883184197716,0.0,0.0,0.0,0.006533551114265218,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/74.html
1984_75,0.0,0.0,0.0,0.0,0.03829498568702473,0.0,0.0,0.0,9.804935516926562e-05,0.0,0.0,0.0,0.0,0.006630597489736839,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/75.html
1984_76,0.0,0.0,0.0,0.052940693325371435,0.013657632746008832,0.0,0.0,0.0,0.0,0.0,0.00019711988713473264,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/76.html
1984_77,0.0,0.0,0.0,0.0,0.0020478990809130503,0.0,0.0,0.0,0.0,0.06698833645058816,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/77.html
1984_78,0.05376345863858147,0.0,0.0,0.0,0.0005496237124357181,0.0,0.0,0.0,0.09161527238855446,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/78.html
1984_79,0.0,0.0,0.0,0.0,0.008398765045586131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1818841193587553,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/79.html
1984_80,0.0,0.008814821812553558,0.0,0.0034866402609863402,0.02231531398268872,0.0011151017529801965,0.0,0.011015336225872117,0.0,0.025429110468658454,0.0,0.0,0.0006756051446756668,0.001163509314173558,0.00812673873157768,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/80.html
1984_81,0.0,0.00033076712130859163,0.0,0.016418168294806672,0.0012830327663176096,0.042268510737758336,0.0,0.0,0.0009274316538937755,0.0,0.0,0.034756309916706765,0.03195539348823666,0.0,0.0005610290655605091,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/81.html
1984_82,0.0,0.0,0.006080516968975439,0.0,0.055892714540869574,0.0,0.0,0.0,0.0,0.0,0.008560599333771474,0.0,0.0734503999661167,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/82.html
1984_83,0.0,0.0024267013445992682,0.0,0.0,0.03446162969784438,0.0,0.0,0.0,0.0,0.008843109165578528,0.0,0.0,0.0,0.0,0.0013032912008095535,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/83.html
1984_84,0.0,0.013852656536331264,0.0,0.013084001353628236,3.802562744110475e-06,0.0,0.0,0.07623097286439434,0.0,0.0,0.0,0.0,0.0019523718327096307,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/84.html
1984_85,0.0,0.07114851436580255,0.0025572432612761134,0.0,0.015563138919523286,0.00024073962522216515,0.0,0.0,0.0,0.0035523049026989534,0.016192353578032996,0.005025156406145297,0.0,0.0012394414831529853,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1984/85.html
1985_1,0.04663952422684661,0.0,0.003418873886755392,0.0,0.0025593948848856383,0.00274594885908126,0.00876274202566615,0.0,0.0,0.0,0.011992513627167335,0.0003460302920389823,0.0,0.0,0.0004044858461011268,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/1.html
1985_2,0.0,0.0,0.00661427310928291,0.0,0.0,0.0,0.12725451224492088,0.0008629852864841815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/2.html
1985_3,0.0,0.001248325920632237,0.0,0.003927376479636035,0.004857413777153261,0.0,0.0008286457920060592,0.04000455655685669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/3.html
1985_4,0.0,0.0,0.07385547270098193,0.002813858007000322,0.0,0.0,0.0,0.015395425872574238,0.0,0.0,0.0,0.006704163595460404,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/4.html
1985_5,0.025230281837648253,0.0,0.0,0.0029647496993489846,0.025291932169896003,0.0,0.0,0.000756358052717853,0.0,0.0,0.0,0.003145518497536215,0.0,0.019270005937116596,0.009998938916805882,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/5.html
1985_6,0.0,0.008412963312175422,0.0008766793614408847,0.0,0.029667505188017702,0.0,0.0,0.0,0.0030869548461596296,0.009051866709432038,0.0,0.0021664775531873995,0.0,0.005989067272316411,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/6.html
1985_7,0.0,0.0,0.002291683380529472,0.0,0.0,0.0,0.005770839987669338,0.0010970244560692748,0.0,0.0,0.0,0.06049252793752034,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/7.html
1985_8,0.0,0.0,0.0,0.0,0.08918505989120576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/8.html
1985_9,0.0,0.018383678467507485,0.0,0.0,0.044380012987709015,0.0,0.0008108408957598754,0.0,0.0,0.01767340811475491,0.0,0.00014832643600253028,0.0,0.0032731254834860893,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/9.html
1985_10,0.00029475938176145883,0.006225772401161104,0.0019795117409907225,0.0,0.01923841568431993,0.0,0.009359207853881123,0.00011772346139385231,0.0,0.0,0.03751839453759167,0.0,0.00042057819144628527,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/10.html
1985_11,0.0,0.0,0.0,0.05336162922318356,0.026034082535483994,0.0,0.0,2.1975276902576924e-06,0.0,0.00016618710057698954,0.013162448875646836,0.0,0.0001736068365878137,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/11.html
1985_12,0.0006029204318641,0.015361516359907373,0.019411744669907305,0.0023532408519022783,0.0,0.0,0.0,0.0766056316940858,0.0009645970044789745,0.0,0.0,0.0017162997409781015,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/12.html
1985_13,0.0008595013752201407,0.0,0.005658866860005873,0.007383494436803176,0.0,0.013103463126391303,0.0,0.0,0.0,0.0,0.0,0.07100466210607845,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/13.html
1985_14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027302166263560943,0.0,0.0,0.0,0.03986030227496348,0.0,0.0,0.16078705533716747,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/14.html
1985_15,0.0,0.0,0.0,0.04102176771460621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11567725568475987,0.0,0.006266659340884943,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/15.html
1985_16,0.0,0.0,0.0,0.0,0.07558098594990027,0.0,0.0,0.0,0.0,0.01628719912952677,0.017910271005000138,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/16.html
1985_17,0.0,0.007993388040262398,0.0,0.0,0.0,0.0,0.0,0.0783608503380408,0.0,0.0,0.0,0.0,0.0,0.00023240619504457234,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/17.html
1985_18,0.0,0.0,0.000563290291702484,0.013212321487487987,0.0,0.0,0.0,0.023297733765652463,0.0,0.0,0.0,0.006040773308345754,0.0,7.033378105920495e-05,0.0855351444065084,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/18.html
1985_19,0.0,0.0,0.03426991348210666,0.0,0.04991445018662574,0.023474659499583175,0.0046255893882032805,0.0,0.0,0.0,0.0013569794302099418,0.03781762765988627,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/19.html
1985_20,0.041184319533165245,0.0,0.0,0.008279950283814008,0.002731160585851627,0.0,0.0,0.0056807722068407274,0.0,0.0,0.0,0.0259751567127669,0.0,0.03904701873166452,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/20.html
1985_21,0.0,0.0,0.0,0.002960491091907395,0.0,0.0,0.0027852016535514497,0.02829315872223463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/21.html
1985_22,0.0,0.047497290625133075,0.0,0.0,0.0,0.011891691046193515,0.0015024058401104682,0.013076908468714073,0.0,0.0069295109200394125,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/22.html
1985_23,0.0,0.0,0.0,0.007877271434794018,0.013115530385535966,0.0015723092808908744,0.0,0.003586014595997769,0.0,0.0,0.00018969544321168478,0.06928467084909196,0.0,0.01152543265454217,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/23.html
1985_24,0.0049838390648303,0.012477554581021339,0.00028575011458142576,0.0,0.02775630331677962,0.0022919391069780373,0.0002481704276317342,0.0,0.0,0.0017015571950379227,0.0015075130121367326,0.00047694562533047425,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/24.html
1985_25,0.0,0.002641503632567147,0.01826718565946643,0.0,0.029056008390634883,0.0,0.0004123802847687252,0.003272158636781109,0.0,0.0,0.0009246764251382373,0.0035545752880726113,0.0,0.0030005137194956317,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/25.html
1985_26,0.00451409836387484,0.0,0.0,0.0,0.011984949275783726,0.002402771715130504,0.1278113123502305,0.0,0.0011511804273095034,0.0,0.005303213717926021,0.0047097216685738925,0.0017513658162498552,0.0,0.00012363251864723403,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/26.html
1985_27,0.0,0.0,0.0,0.0001107660607449253,0.0778160995589087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006596367080566521,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/27.html
1985_28,0.0,0.0,0.0,0.0,0.021396019578574656,0.0,0.0,0.0,0.0,0.0,0.011526073479667555,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/28.html
1985_29,0.0,0.01743860777998037,0.00014669458227738796,0.0,0.0,0.00018125855621588661,0.0,0.06382258347631166,0.0,0.06801822683160898,0.0,0.0,0.0,0.0038236828828676723,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/29.html
1985_30,0.0,0.09952056004318695,0.0,0.0,0.0,0.005374331150112862,0.0,0.0,0.0,0.0,0.02649783327048114,0.0,0.0,0.0048628038925482425,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/30.html
1985_31,0.0,0.003292028347386124,0.06435899992767535,0.0,0.030305020187320304,0.0,0.0,0.0,0.0,0.0007668961801302864,0.016031457294161708,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/31.html
1985_32,0.0,0.0,0.0,0.0,0.004294554750385629,0.0,0.0,0.0,0.0,0.0,0.019060336796573076,0.0,0.008415780629151156,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/32.html
1985_33,0.0,0.0,0.034425012669498566,0.0,0.0,0.0,0.038316386963133546,0.05274400317412555,0.0,0.0,0.0,0.006425941528357335,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/33.html
1985_34,0.0,0.03081254970293074,0.0,0.0,0.0,0.0,0.0,0.0500489725127426,0.0010584817957118027,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/34.html
1985_35,0.0,0.05819168014971945,0.0,0.0,0.005251778674365147,0.0,0.0,0.0,0.0,0.001470710691766936,0.015414253206336314,0.004823156841956465,0.0,7.562297085262746e-05,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/35.html
1985_36,0.054111382615382904,0.0,0.0,0.0005910053640105775,0.011620618269363087,0.0,0.0,0.0,0.06711834606297631,0.0,0.0,0.00034771769631430357,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/36.html
1985_37,0.0,0.0,0.0,0.0,0.0,0.0,0.039540005695534855,0.10400736783968623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/37.html
1985_38,0.0,0.0,0.0,0.0011281131147169953,0.015486644923047169,0.0,0.0,0.0,0.0,0.0,0.0,0.03475637524279131,0.0,0.05293200582168657,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/38.html
1985_39,0.00033611242116640043,0.0,0.0,0.0,0.007785938956677551,0.0,0.0,0.0,0.0011656317107467773,0.09123464528325459,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/39.html
1985_40,0.0,0.0049005277841312755,0.0004032653965961014,0.0,0.06236801747864604,0.01004425051068984,0.010282172810579198,0.0,0.0,0.0,0.0013279538370788713,0.0009041842132855206,0.0,0.0,0.0006580455713889497,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/40.html
1985_41,0.0,0.0,0.0,0.015827639605899203,0.026113751662378008,0.0,0.0010688041525814447,0.11273116097691746,0.0,0.0,0.0,0.008150255649403812,0.0,0.0,0.0002930621753124011,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/41.html
1985_42,0.005422679898696311,0.0,0.0,0.0,0.008117427530952086,0.0,0.00979961533676474,0.0,0.01769722884047395,0.0,0.004798828252126973,0.0,0.0,0.004623526119545984,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/42.html
1985_43,0.0,0.0441823376712809,0.0,0.0005771257342590219,0.015025865466297361,0.0,0.0,0.004158656369018479,0.0,0.07176638394612783,0.0,0.0035993660093560365,0.0,0.0005902911840335696,0.0026174668087965533,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/43.html
1985_44,0.06615736865017528,0.0,0.0,0.0028974679592372946,0.0,0.0,0.0,0.03140579605632298,0.0067143774718866605,0.0,0.0,0.010857019090052865,0.0,0.034092541014926765,0.001091601778381241,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/44.html
1985_45,0.0,0.0,0.0,0.0,0.007747250819779081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1357620614030135,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/45.html
1985_46,0.0,0.0068159466367194894,0.0038173044110718967,0.011197677156256263,0.02334850248989202,0.0003591858029872533,0.0,0.003074309229381457,0.0,0.008418565755841831,0.004849889260342884,0.0032688399392781804,0.0007692916795884302,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/46.html
1985_47,0.0,0.0,0.0,0.0,0.0002102845682088601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17655020427343573,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/47.html
1985_48,0.0,0.0,0.0,0.0,0.0,0.00819365213775677,0.003300468035347081,0.16224288663497352,0.0,0.0,0.0,0.03885648935689782,0.0,0.0018575529287165563,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/48.html
1985_49,0.000909352108978193,0.0,4.514560847158639e-06,0.008097578915253352,0.0015693311760382384,0.008932618407869882,0.0,0.0,0.00943682232739208,0.0,0.0,0.01868359369565169,0.0,0.0,0.0003256019551752168,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/49.html
1985_50,0.0,0.02480914958569437,0.0,0.0,0.06368006286087681,0.0,0.0,0.0,0.0,0.0606606025430504,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/50.html
1985_51,0.0,0.0017382659995904904,0.0,0.0,0.0071046030734887786,0.002300485840755636,0.0,0.0012318138158897945,0.022973119808151234,0.0,0.001132978694363646,0.01439223693704896,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/51.html
1985_52,0.0,0.0,0.015839226585110996,0.00043773168056209254,0.004077131538441841,0.028410284422109786,0.0011294045402357043,0.03479275767640567,0.0,0.0,0.003924808684740439,0.0011335934281132846,0.0510199851591242,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/52.html
1985_53,0.0,0.08335677130613404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02434649226716434,0.0,0.0,0.0035940571188767274,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/53.html
1985_54,0.0,0.0,0.08985471517597833,0.0023454139522317338,0.021201570557732224,0.0010093548150706755,0.02419548933101149,0.0,0.0005701409191922106,0.0,0.0,0.007655509211207028,0.0,0.0,0.00017430068118910765,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/54.html
1985_55,0.0,0.0,0.10436004617183767,0.0,0.02068979814002941,0.0,0.0005343680781856833,0.0,0.0,0.0,0.003558194337312402,8.147169449537211e-06,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/55.html
1985_56,0.00031384871777843904,0.0,0.08718190542557011,0.0,0.04974813005184706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/56.html
1985_58,0.0,0.007204598140972096,0.0,0.0,0.004115986257527826,0.0,0.03319692336641391,0.015758943607646236,0.0,0.0,0.0007097850160489421,0.0016978148299699807,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/58.html
1985_59,0.0,0.005622330635237244,0.0005839106695589958,0.0,0.009980116341106324,0.0,0.002691560544542866,0.0035384682827350232,0.0,0.0,0.00035185011906251767,0.0024724940237349662,0.0,0.005253859598511044,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/59.html
1985_60,0.0,0.004796555991678733,0.0,0.05273774189685036,0.04707955875540473,0.0,0.0,0.0,0.0,0.00037113951953568594,0.0015250149972646223,0.0,0.002182102076154769,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/60.html
1985_61,0.0,0.011875616943322134,0.0,0.0,0.0024597663405653922,0.0,0.0,0.039552397067025465,0.004663551054159348,0.0,0.0,0.009228841552230655,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/61.html
1985_62,0.0,0.10950878180636398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/62.html
1985_63,0.0,0.0,0.002405466996082669,0.0,0.003287922663130103,0.018748759326865014,0.0,0.0012985708013195183,0.009471182800439282,0.00039750500386091775,0.0,0.02031817210612734,0.0,0.0,0.003398283367154757,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/63.html
1985_64,0.0,0.00222485881695893,0.00560943249991231,0.001136150038426619,0.011087139340004505,0.001978596716372118,0.0,0.0,0.018891444134021225,4.879000640030541e-05,0.0038183440017577146,0.01289998987490377,0.0,0.0019260935226502734,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/64.html
1985_65,0.0,0.0034797819295902407,0.0,0.0,0.009695621582371566,0.0,0.00047105868152401604,0.015036390696121603,0.01252058131915117,0.040544750754376274,0.0,0.004226467980199843,0.0,0.013531514441741598,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/65.html
1985_66,0.0005904507546339541,0.14689289769131272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/66.html
1985_67,0.0,0.0,0.020038055501240853,0.0,0.07310138646348198,0.0,0.0,0.0,0.0,0.0,0.009936144083607044,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/67.html
1985_68,0.0,0.0027963085254438563,0.0018220999596387356,0.0,0.02117723576807193,0.0,0.0,0.0012405781041729836,0.021332611543617867,0.0,0.0,0.0,0.0,0.0007236767535342129,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/68.html
1985_69,0.01320752146750095,0.0,0.0014502664370653,0.0,0.08763342243854581,0.0,0.0012638806810032963,0.012183818826781432,0.00012360906444953723,0.0,0.0,0.004277647882641375,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/69.html
1985_70,0.0,0.0,0.0,0.000676645658849899,0.010157337985165106,0.0,0.0,0.0,0.0,0.0,0.09619080469376966,0.00013212145334645442,0.0,0.0,0.00014124082677942926,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/70.html
1985_71,0.0,0.010369256379512711,0.02669402203009561,0.0,0.018441133683771923,0.0,0.0,0.0014918839234015727,0.0,0.0,0.010813610040619285,0.006096519492830164,0.0,0.009867512255278975,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/71.html
1985_72,0.0,0.08014875586484636,0.0,0.0,0.018917857131788948,0.0,0.0,0.0,0.0,0.1203390206632042,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/72.html
1985_73,0.0007962797285059357,0.0,0.0,0.006416773845826303,0.004927884591150964,0.029543438156721277,0.0,0.0,0.04464876312054022,0.0,0.0,0.02431030033177891,0.0,0.0,0.0017548714065634804,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/73.html
1985_74,0.0,0.0,0.0006886992595957174,0.00012882811869981782,0.0028210471408000775,0.0,0.0,0.0023363748372393508,0.0,0.0,0.0,0.030556373123069958,0.0,0.00992650807748472,0.003873341416001733,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/74.html
1985_75,0.006956882736490403,0.0005759052986169362,0.03181216481784815,0.0004659253219928383,0.006741792926405044,0.006074674858842173,0.0020644737439794187,0.01971669065745684,0.002980496932025915,0.0,0.0,0.017639046571974074,0.0,0.0,0.000801332122422125,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/75.html
1985_76,0.0,0.10389114470862265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010461783079497416,0.0,0.0,2.0692398768234522e-05,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/76.html
1985_77,0.0,0.009096360168130193,0.0,0.0,0.003423120608574523,0.006464151294806553,0.0011395578091697755,0.0,0.0,0.002559253890211082,0.04055838495713296,0.000863397370865165,0.0,0.007147757490633319,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/77.html
1985_78,0.0,2.2716594906601783e-06,0.0,0.01609992448424077,0.0038498121547872717,0.034444949283759525,0.0,0.0018744828202929542,0.0029512918119644596,0.0,0.0,0.02166127519470874,0.002665283047044059,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/78.html
1985_79,0.0,0.1040374746634273,0.0,0.0,0.0065525200981142815,0.0,0.0,0.0,0.0,0.020687766356126423,0.028992771150156596,0.0,0.0,0.004624117584477588,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/79.html
1985_80,0.0,0.0,0.024003614094806065,0.0011337915198600284,0.010033605119602228,0.0,0.015987007549009835,0.005485929372006482,0.002269686808521407,0.0,0.0016495678274188318,0.0005205292526247322,0.0,0.0014695415905653176,0.004942169197067557,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/80.html
1985_81,0.0,0.0,0.0,0.0,0.022394470451317303,0.0,0.0,0.0026599781777050515,0.0,0.0028231949664836416,0.06621937077876985,0.0012330353586087715,0.005752222984387301,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/81.html
1985_82,0.0,0.0,0.0,0.0,0.016227125814507616,0.0,0.0,0.0,0.0,0.07155534578657163,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/82.html
1985_83,0.08350417246599755,0.0,0.0008863991055120288,0.0,0.015579923123865611,0.02247058830415552,0.0,0.002165105105950489,0.004387952349616581,0.0,0.0,0.004666664222551494,0.004699740048386808,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/83.html
1985_84,0.0,0.0,0.0830081705827982,0.0007549526992971486,0.02880685749821037,0.0,0.0,0.0,0.0,0.0,0.01848412820109871,0.0,0.0,0.022284877802542586,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1985/84.html
1986_1,0.001571851679091644,0.0,0.01353131787063754,0.0,0.004480830851493742,0.0,0.009000473200917226,0.03890350202961388,0.001463371645686938,0.0,0.0,0.007475373606143362,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1986/1.html
1986_2,0.0,0.0,0.001377950758389461,0.0,0.0073323128142607635,0.0,0.0,0.01155283590881224,0.006634717284643491,0.0013937563998922355,0.0,0.014413531636663559,0.0,0.0080875342692508,0.0014688716736268109,http://classic.austlii.edu.au/au/cases/cth/HCA/1986/2.html
1986_3,0.00020457959194224536,0.0,0.006113003371378967,0.0,0.0,0.0,0.006727789255492554,0.08754519462745754,0.00010381226955632424,0.0,0.0,0.062055003260481106,0.0,0.004434679529825455,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1986/3.html
