,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,url
2003_39,0.0,0.0,0.0,0.0006955276112944592,0.012688867591678414,0.0,0.021929116408373417,0.019909349638535336,0.0004716063995444677,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/39.html
2003_40,0.0,0.11308040160420627,0.002673853936717194,0.0,0.00029822223874556396,0.0,0.0,0.0,0.0,0.011058954456166704,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/40.html
2003_41,0.0,0.026922280958982896,0.0,0.0020278787532944592,0.015828895071792894,0.0,0.02883367342241806,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/41.html
2003_42,0.0,0.10611772626105109,0.0,0.0,0.01113403429904078,0.0,0.0,0.0,0.0,0.07289957772703838,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/42.html
2003_43,0.0,0.0,0.047897481268231484,0.0,0.03943461275680507,0.0,0.00403788936769377,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/43.html
2003_44,0.0017455050704891625,0.009982552735135618,0.0,0.0,0.010465180235506287,0.0,0.0176929093366991,0.004770213214396087,0.0007614581460436871,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/44.html
2003_45,0.0002831517973198827,0.0013248944193997184,0.0,0.0,0.024092066956400586,0.0,0.0005421570524764009,0.018995477449787683,0.0009598194623088255,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/45.html
2003_46,0.0,0.013811195611193643,0.0,0.0,0.03102929682705031,0.0,0.0,0.0,0.0,0.059064661520802864,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/46.html
2003_47,0.010119582371122466,0.0,0.0,3.962684358440633e-05,0.10313024129622879,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/47.html
2003_48,0.0,0.03770119189503552,0.0,0.0007693239231073118,0.010244902620363499,0.0,0.011975331690882288,0.00243617774175558,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/48.html
2003_49,0.0024231579872582877,0.014453743057489182,0.0,0.0,0.03649023186922223,0.0,0.0,0.0,0.0,0.06347447331417655,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/49.html
2003_50,0.0,0.09506023211708016,0.0,0.0,0.004485248777272191,0.0003176065997797047,0.0,0.00014497571199244033,0.005787573118977422,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/50.html
2003_51,0.0,0.007881836084916678,0.0,0.0,0.011520831782465643,0.0,0.008536399820909743,0.00333957481642506,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/51.html
2003_52,0.00795356479883564,0.031476936276055474,0.014339757316620756,0.0,0.01866363099882006,0.0,0.04277651280900848,0.003000644518355467,0.001443338437856042,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/52.html
2003_53,0.0,0.011993531812393111,0.0,0.0,0.014961824341728318,0.0,0.029626248766716542,0.0035963505749300015,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/53.html
2003_54,0.0,0.0,0.0,0.0008030204496730829,0.005156870573012855,0.0,0.09320305169829078,0.0,0.0,0.009002624617019348,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/54.html
2003_55,0.005360865631874554,0.0,0.06903358732685214,0.0,0.0,0.0,0.030957759904789713,0.00037609253236431015,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/55.html
2003_56,0.0,0.002630652334423203,0.0023768699796091596,0.0,0.0627549081454924,0.0017988009076754863,0.0,0.0,0.0,0.011767363571227206,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/56.html
2003_57,0.0,0.0,0.0,0.014457930815637825,0.003944416094537019,3.812253774369114e-05,0.0,0.10086077774023673,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/57.html
2003_58,0.0,0.0,0.0,0.004684041840895285,0.0,0.0,0.0,0.11850562197025807,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/58.html
2003_59,0.0,0.0,0.0004779429885828119,0.0,0.02101396721434978,0.0,0.0,0.022774032463111035,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/59.html
2003_60,0.0,0.014966126859918358,0.001859330324954514,0.0,0.04886481874016711,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/60.html
2003_61,0.0,0.018339770723671208,0.0,0.0,0.01094963799969282,0.000321088153660223,0.015826715117889033,0.0036696114768461118,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/61.html
2003_62,0.0025651861144142737,0.0040244630241673615,0.001168576789586388,0.0,0.022477693732488677,0.0008116591448170762,0.01422689527897394,0.0,0.0,0.00037176853127708707,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/62.html
2003_63,0.0018706903270351842,0.0056358265326763276,0.0,7.79453487641537e-05,0.006201879473144471,0.0,0.001650332745194415,0.003778511348568925,0.0010597997012052568,0.11236338744419111,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/63.html
2003_64,0.0,0.09744759290469342,0.0,0.0,0.0,0.0,0.0,0.0,0.0008544327838853307,0.025225662349392722,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/64.html
2003_65,0.02004237499293098,0.0,0.0,0.09059052823313393,0.036330990418125195,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/65.html
2003_66,0.0026445692392548566,0.0,0.0,0.06124859055024073,0.031491511953916626,0.0,0.0,0.0,0.0,0.0035021943656108317,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/66.html
2003_67,0.0,0.0,0.0,0.0,0.09313862249570144,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/67.html
2003_68,0.0,0.029266557847775942,0.0,0.0,0.03453567494731326,0.0,0.0,0.0,0.0023626401851278736,0.043105070280158475,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/68.html
2003_69,0.0,0.0,0.0006586395502365548,0.001341733325122903,0.04430573547691416,0.0,0.06259389377219236,0.0,0.00022930881393355294,0.000166188755257211,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/69.html
2003_70,0.0,0.002123007065441314,0.0,0.0,0.025244963448235586,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/70.html
2003_71,0.0,0.004971402463165851,0.0,0.0,0.043662878921090255,0.0,0.0,0.0,0.0,0.0031563912667299915,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/71.html
2003_72,0.0,0.0004112411460805106,0.0,0.0,0.07884763787350002,0.0,0.0,0.0,0.0,0.005405113260921147,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/72.html
2003_73,0.0,0.0,0.0,0.0,0.075760434949772,0.0,0.015179513590059047,0.0,7.24297579416124e-05,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/73.html
2003_74,0.0,0.09968241222449423,0.0,0.0,0.0,0.004789729716181856,0.0,0.0,0.0,0.012662996143915974,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/74.html
2003_75,0.0,0.003943116262791589,0.001418540515400342,0.0006249263882847927,0.02995677098819031,0.0,0.0013607456386823898,0.007061216899451207,0.0036750793283226602,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/75.html
2003_76,0.0,0.00772906467334183,0.0,0.0,0.06303713289890217,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2003/76.html
2004_1,0.0,0.004033318843216222,0.00017515398796089533,0.0,0.02539783475660658,0.00867292817087418,0.003712166629253958,0.0,0.0,0.03952819203732291,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/1.html
2004_2,0.0,0.024250376861834042,0.0,0.0,0.004591680406953641,0.0,0.001090328154036526,0.0038765370441919862,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/2.html
2004_3,0.008375755891144698,0.019072170496037075,0.0,0.01902205285509259,0.007631171273624984,0.0,0.03970819841778899,0.019460011320153698,0.0023683571824463906,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/3.html
2004_4,0.0,0.0,0.0,0.03227386999931134,0.02399043295659567,3.912216052719266e-05,0.0,0.0,0.003178839924543768,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/4.html
2004_5,0.0,0.017747567666805894,0.0,0.0,0.03429222269621942,0.0,0.005690529158885861,0.0029910349436751537,0.004081991237477868,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/5.html
2004_6,0.0,0.010541516575971807,0.0,0.0,0.008312980822349473,0.0,0.0,0.010947386076593728,0.004482218385708048,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/6.html
2004_7,0.001398399445979553,0.0018787150010271478,0.0,0.0,0.011818693719303205,0.032232756491670386,0.0426645367199739,0.017152245266593216,0.000983854552065717,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/7.html
2004_8,0.0024516071510653444,0.0,0.0,0.0,0.031721600054567395,0.0,0.0,0.0,0.0,0.13981371244066113,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/8.html
2004_9,0.0,0.005560984115189405,0.0,0.0,0.04245101729549589,0.007421397868478169,0.0,0.0,0.0,0.06547333222745508,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/9.html
2004_10,0.0,0.029463608718259236,0.0,0.0,0.028609348561931716,0.0,0.0,0.0012856280729027776,0.0,0.08118781298716773,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/10.html
2004_11,0.0,0.0,0.0,0.0,0.012588824642684899,0.0,0.003565072167134604,0.0062017929547080455,0.0023710733637037082,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/11.html
2004_12,0.0,0.057716898074427626,0.0,0.0,0.01845105211101617,0.0,0.0,0.0,0.0,0.0215478271860038,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/12.html
2004_13,0.0,0.031132735493244242,0.0,0.0027456134668615746,0.013531954544160646,0.0,0.020065095125938237,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/13.html
2004_14,0.0,0.0,0.0,0.0,0.01439115358271274,0.0,0.0004454454063445429,0.0006296560446368632,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/14.html
2004_15,0.0005101160496479043,0.0,0.0,0.0,0.0,0.0,0.0003760078668372437,0.00045103532098273493,0.0,0.16164179811378454,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/15.html
2004_16,0.0,0.006593770968697412,0.0,0.011573570627811414,0.015981982549331558,0.0,0.034577382284197884,0.033405231021685036,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/16.html
2004_17,0.0,0.03506130846534144,0.0,0.0,0.04274307501876082,0.0,0.0,0.0,0.0,0.02955229411374205,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/17.html
2004_18,0.0,0.003554915351450762,0.0,0.0,0.047824442784467944,0.000189477752537883,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/18.html
2004_19,0.005001266294111918,0.0,0.0,0.016902287933427393,0.049649948787319736,0.0,0.0021344012740804412,0.0,0.001974403692343459,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/19.html
2004_20,0.0,0.0,0.0,0.0,0.0711396374738877,0.04148151458111523,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/20.html
2004_21,0.0,0.009657558473629807,0.0,0.0,0.052227432148592046,0.0,0.0,0.0,0.00014312363245877225,0.03692721072517901,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/21.html
2004_22,0.0,0.018350717547686204,0.00019798951407595577,0.0,0.0,0.0015196093080905118,0.0,0.005599040589793007,0.0005119234194587378,0.07914562520243046,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/22.html
2004_23,0.0,0.031182305950914008,0.0,0.0,0.015419209756711195,0.0,0.0,0.0061705834130230085,0.0,0.0626275870705497,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/23.html
2004_24,0.0,0.0035229118846060274,0.0,0.0,0.010586932655905375,0.00048149645116547573,0.05729312360246761,0.0009042326465745254,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/24.html
2004_25,0.0,0.0009445461980353693,0.0,0.0,0.045657965472377326,0.0,0.0,0.0,0.0005484005166153779,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/25.html
2004_26,0.07394599790175789,0.0,0.0,0.002655452506143331,0.00872074819298578,0.0,0.0,0.008534682350283825,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/26.html
2004_27,0.004850932291470843,0.0,0.0,0.0004215070996607302,0.02917393731572265,0.0,0.0,0.00044587580485479976,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/27.html
2004_28,0.0,0.0108302207431397,0.006902038288688884,0.0,0.00452416640652807,0.0,0.038105131335746334,0.02254976126330068,0.007675022713698312,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/28.html
2004_29,0.0,0.010533928517893698,0.0,0.0017307745066177575,0.009176240099648701,0.0,0.03104924881333258,0.004729282234416049,0.00035557318031773555,0.001221469189857058,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/29.html
2004_30,0.0,0.011432675293110641,0.0,0.0014610011578042408,0.022212445714602562,0.0,0.0,0.0024001402075934314,0.0,0.04095423970851002,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/30.html
2004_31,0.0,0.0,0.0,0.0,0.06437140248394112,0.0009600913215911561,0.0,0.0,0.0,0.0076222410437289615,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/31.html
2004_32,0.0,0.006935558505860797,0.0,0.0,0.08470983195812685,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/32.html
2004_33,0.0,0.0,0.0,0.04774806619874736,0.014603710779986056,0.0,0.02643818049629395,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/33.html
2004_34,0.0,0.0,0.005664790111357276,0.0,0.026601706694916835,0.0,0.09795314479488564,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/34.html
2004_35,0.0,0.0002994576387464764,0.0,0.0,0.010435744237228256,0.0,0.00437421915927369,0.01785847363036539,0.004149169883789185,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/35.html
2004_36,0.0,0.0022684165966741347,0.0,0.0,0.0474051668465302,0.0,0.0,0.0,0.0,0.009981917532730228,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/36.html
2004_37,0.0,0.0,0.0,0.0,0.07408396153376838,0.0,0.0,0.0,0.0,0.005755963194633364,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/37.html
2004_38,0.0,0.0,0.0,0.0,0.05795802162705628,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/38.html
2004_39,0.0,0.008076868017403057,0.0,0.0,0.05882733342820586,0.0,0.0,0.0,0.0,0.028131682948753747,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/39.html
2004_40,0.0,0.0,0.08871482185917899,0.0,0.009987005238575786,0.0,0.010703625160670726,0.018099333818722793,0.0008398838979029287,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/40.html
2004_41,0.0,0.0,0.0,0.0,0.07148123549138857,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/41.html
2004_42,0.0,0.00012977624634017367,0.0007564432713077902,0.0,0.04494542729203117,0.0,0.007247095999033618,0.0011862548011998828,0.009676309625389876,0.018055756746275475,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/42.html
2004_43,0.0,0.0013002147858525038,0.0,0.0,0.06614882955054396,0.0018233792627966572,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/43.html
2004_44,0.0,0.006330466431364637,0.0002846095704883497,0.0,0.0748990347012272,0.0,0.0,0.0,0.0,0.03941607583538718,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/44.html
2004_45,0.0,0.0,0.0,0.0,0.045399865497598176,0.002361957478620919,0.0009589443016118221,0.0,0.0,0.11007574610700774,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/45.html
2004_46,0.0,0.004079521638246068,0.0,0.0,0.06115696720451524,0.0,0.0,0.0,0.0,0.07323593098026553,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/46.html
2004_47,0.0,0.059706999077319425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05637182073319216,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/47.html
2004_48,0.0,0.008216410281904738,0.0,0.005748219554737934,0.04449944616787799,0.0,0.00035237738576697356,0.017779783358183796,0.007399629422055067,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/48.html
2004_49,0.0,0.0,0.0,0.0,0.06205384849399839,0.013484259382347775,0.0,0.0,0.0,0.0034025093178095722,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/49.html
2004_50,0.0,0.00045636055563980354,0.0,0.0,0.07890479846929115,0.00044032878574232226,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/50.html
2004_51,0.0,0.11300820489145749,0.0,0.0,0.003803071362495265,0.0,0.0,0.0,0.0,0.0231895328879327,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/51.html
2004_52,0.0,0.0017896747236943737,0.0,0.0,0.004755316606354331,0.0,0.0012662883368726196,0.03729380498477175,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/52.html
2004_53,0.026627259362738416,0.0,0.0,0.00687051916556042,0.07534087521083467,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/53.html
2004_54,0.0030814707962513403,0.01848030835720707,0.0,0.015149088352239605,0.004210758309903193,0.00048589681885534755,0.023658486122147094,0.02564450245618015,0.010299250754965933,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/54.html
2004_55,0.00872347267565694,0.003680300712654783,0.0011618919073934602,0.0,0.00883058829429491,0.0012303681262698207,0.0,0.03951051145009792,0.010981341631640317,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/55.html
2004_56,0.0,0.0036653790927737946,0.0015678957960756617,0.0003478652035789459,0.01728049076737661,0.0018943492404451016,0.0,0.04868333896164281,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/56.html
2004_57,0.0,0.06430468603827195,0.0,0.011457146453976908,0.0005572977434197637,0.0,0.0,0.004266682404538523,0.003956483323844984,0.007932120525891978,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/57.html
2004_58,0.0,0.004229006001172126,0.0,0.0,0.022102171320146476,0.0,0.0,0.00281990476921221,0.0003461781646364683,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/58.html
2004_59,0.0,0.0005871150659074303,0.0,0.07345572761896867,0.01855228920907066,0.0,0.0,0.003989593964592172,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/59.html
2004_60,0.0,0.003547999644134775,0.0,0.017647710881194312,0.013091201232348216,0.0026922868460107973,0.0,0.040037799370577644,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/60.html
2004_61,0.0,0.00031049913621699157,0.0,0.0,0.087174095592281,0.0006410149302847806,0.028923324500336967,0.000847548246014113,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/61.html
2004_62,0.0,0.0006581894035937164,0.0,0.0,0.0778474948251553,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/62.html
2004_63,0.0,0.0,0.0,0.06178027239564482,0.01502265175675858,0.0,0.020770463261351107,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/63.html
2004_64,0.0,0.018875495817928706,0.0,0.0,0.00464868821865284,0.0,0.020584377504030974,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/64.html
2004_276,0.0,0.0,0.0,0.0,0.06200077775672981,0.013471017141890139,0.0,0.0,0.0,0.00339941367599071,http://classic.austlii.edu.au/au/cases/cth/HCA/2004/276.html
2005_1,0.0,0.05178338730325641,0.0,0.0,0.008388641096759412,0.0,0.0,0.0004106308355909013,0.0,0.00456181794132609,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/1.html
2005_2,0.0,0.02688663734207151,0.0,0.00017033558419700092,0.0012451752368484203,0.0,0.0,0.0,0.00184296013143681,0.006066291352450589,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/2.html
2005_3,0.007101485468497094,0.0,0.0,0.0004828211806384666,0.0,0.003738507296044386,0.0,0.0636357074588417,0.07850298174311239,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/3.html
2005_4,0.0,0.05477417766115856,0.0,0.0022743913991924223,0.0038940811519609484,0.0,0.014083334206563089,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/4.html
2005_5,0.0,0.0,0.0,0.0,0.006308310169093797,0.0,0.0005778247989662462,0.0014201518160228918,0.000561761110732559,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/5.html
2005_6,0.0,0.0,0.0,0.0,0.060828110015170536,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/6.html
2005_7,0.0014423045358604879,0.0,0.0020256260669703724,0.0,0.047166505451591546,0.0,0.0002319274144748763,0.006346615134179695,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/7.html
2005_8,0.0,0.13311638584689137,0.0,0.0,0.0,0.009280537426829442,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/8.html
2005_9,0.003628725211428614,0.0,0.08613483701289458,0.0,0.017978898485794807,0.0,0.012307875821428284,0.004073726209977879,0.007214162760613328,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/9.html
2005_10,0.00036738168973935104,0.0,0.053556125969408355,0.0,0.0031503177169405912,0.0,0.019371639701764625,0.014098520011454561,0.011575031616293904,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/10.html
2005_11,0.0,0.00595657046508768,0.0,0.0,0.015748526388168416,0.09267628466669717,0.0011868164362607288,0.0,0.0021586515824672608,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/11.html
2005_12,0.0,0.02933295877769255,0.0,0.0,0.03240330613601796,0.0,0.019078633891740627,0.005711916682358047,0.0,0.007882514658188245,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/12.html
2005_13,0.0,0.0041353505600428735,0.0,0.014630883007647049,0.0036459612595035294,0.001373132697158479,0.0,0.025396183670875955,0.007817317452852511,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/13.html
2005_14,0.0,0.015408198951550088,0.004543481305776945,0.000259298913482069,0.0007011807165533637,0.0,0.03373629775256918,0.001023114253148155,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/14.html
2005_15,0.0,0.004578947123603147,0.027946820709130567,0.0,0.0,0.0,0.07028682581356172,0.023153663702191168,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/15.html
2005_16,0.0,0.004856999353037413,0.0,0.0,0.020029815212118357,0.00038539661671659975,0.020755548969914727,0.021112233661815884,0.00928000895346616,0.00085887031256254,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/16.html
2005_17,0.0,0.0029872796605502684,0.0,0.0,0.013346218670756863,0.00025631446931124373,0.01972321312231414,0.018202113552934697,0.002799252296910362,0.008588354451187453,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/17.html
2005_18,0.013967823855274791,0.0576043634494838,0.0023834621180430894,0.0,0.04527533587393471,0.0,0.0,0.0,0.0,0.010798480216618323,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/18.html
2005_19,0.0,0.009187012113371272,0.0008108255615595189,0.0012893114698465482,0.005205586500752474,0.0,0.026821637670407714,0.0025724752735765276,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/19.html
2005_20,0.025304337828400567,0.0,0.0,0.0,0.010222299435084887,0.006893697227380346,0.001360089234315606,0.0,0.0581444075872718,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/20.html
2005_21,0.09189355284794042,0.0005146572187870011,0.0008145095162178052,0.0,0.010839100038385226,0.0,0.0008404529397249507,0.005863803752681632,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/21.html
2005_22,0.003661540009364595,0.0,0.04552403229407932,0.0,0.009146665609309717,0.0,0.031133066869405857,0.004209224042074382,0.002110898086930541,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/22.html
2005_23,0.0,0.005174422514128397,0.0,0.0,0.020411728935030363,0.003336219523318701,0.0111329299634557,0.023569035025844814,0.07366411643690093,0.014614837346291397,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/23.html
2005_24,0.0,0.005788504498140061,0.0,0.0,0.08214557805020214,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/24.html
2005_25,0.0003263917488928802,0.0,0.0,0.0,0.0,0.0,0.0017417417002866694,0.0,0.0,0.13402741921318045,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/25.html
2005_26,0.0,0.001157902413914961,0.0,0.0,0.008779100932844577,0.0,0.08587222854132615,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/26.html
2005_27,0.0016767291141878877,0.02266980451563287,0.0,0.003130712576489287,0.007798422095718065,0.0,0.019775725728377724,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/27.html
2005_28,0.0,0.0,0.0,0.002726683935892258,0.016126972248033798,0.005532800153170515,0.0,0.02945246184923096,0.0027984908007485515,0.003681133128324876,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/28.html
2005_29,0.0,0.0008040422882316748,0.0,0.0,0.049534267497525854,0.0,0.0,0.0,0.0,2.0153037697646245e-05,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/29.html
2005_30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10451574139815371,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/30.html
2005_31,0.0,0.006764057312017359,0.0,0.0,0.00547246362590768,0.014710758806447224,0.01772554724770408,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/31.html
2005_32,0.0,0.002728456937526819,0.0,0.0,0.012966159228602387,0.0,0.0,0.003947017711389644,0.004232939607597558,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/32.html
2005_33,0.0,0.005450912808856739,0.0,0.0,0.02132237177577923,0.0,0.03980581416904673,0.001526757593303927,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/33.html
2005_34,0.0,0.059350937445016703,0.0,0.0,0.03721525927164626,0.0,0.0,0.0,0.0,0.029134282605798707,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/34.html
2005_35,0.0009512955187953649,0.005310746175233089,0.0,0.0,0.04457369705374377,0.0,0.0,0.0,0.0,0.013515754051532316,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/35.html
2005_36,0.0,0.0,0.0,0.0,0.0598938168535961,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/2005/36.html
