,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,Topic15,Topic16,Topic17,Topic18,Topic19,url
1905_31,0.0,0.06066614748563028,0.00029468195305394797,0.0,0.0,0.0,0.0,0.0,0.014650380514706808,0.015792098449005126,0.0,0.00755760081973873,0.0,0.01481554657111088,0.0,0.001589635321504448,0.0,0.0,0.0,0.0006490800835653174,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/31.html
1905_32,0.0005502782258753838,0.0,0.0,0.0010617925731090468,0.0,0.05866063057205748,0.0,0.0,0.013328863867514076,0.0,0.0,0.02685885816745876,0.008129031636590721,0.0,0.0,0.017017679387530318,0.0,0.0,0.0,0.022017961729255943,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/32.html
1905_33,0.0,0.0042827843596412,0.0,0.014818837041618146,0.003146201003368883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01010166661796436,0.0,0.09211344644715906,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/33.html
1905_34,0.0,0.0330676530910842,0.0,0.0,0.0007082225970669639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007153912411551186,0.0,0.0,0.0,0.0,0.0,0.0830397398627275,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/34.html
1905_35,0.0,0.002072076598078452,0.0,0.0687632949973995,0.006207668385567442,0.0077510481989991825,0.0,0.0,0.0,0.0,0.00560942115635942,0.0010825325096593683,0.0,0.005106825326175872,0.0,0.019049837996144438,0.007960651335998973,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/35.html
1905_36,0.0,0.00585154984627079,0.0012435219740755895,0.0,0.0,0.0,0.0,0.0,0.0,0.00513182856971566,0.04036957203576191,0.0014891252785882124,0.005724690273049585,0.0,0.0,0.0,0.004595540227957597,0.0018558561702615786,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/36.html
1905_37,0.0,0.0,0.0,0.06686064603947603,0.0,0.0,0.0,0.0,0.0,0.0,0.0080055797281734,0.0,0.0,0.0005105931553179495,0.04679592096819853,0.0,0.0,0.0,0.0,0.002267450045976019,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/37.html
1905_38,0.0,0.001057299729454504,0.0,0.015518282327087124,0.0,0.004306426458640105,0.033403525523662936,0.0007667015089014899,0.008227016039896336,0.0,0.0,0.0,0.0,5.829231462355774e-07,0.07127696833727379,0.0,0.0,0.0,0.0063342796090314485,0.005861406429826867,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/38.html
1905_39,0.0,0.0,0.0,0.0024375174321624835,0.0,0.0,0.0,0.0,0.0,0.0019442355284551174,0.0,0.0,0.0,0.014471073462387579,0.0014079090400023362,0.0,0.0032610205105710346,0.0,0.0,0.0014667710383259524,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/39.html
1905_40,0.0,0.0,0.0,0.0043077948828628915,0.0024711748394325387,0.036560408456944374,0.0,0.0005379433904090281,0.00505889887032063,0.0,1.5810215953829437e-05,0.03312995113681438,0.004938263371636187,0.0004901757533002575,0.0016250632057909296,0.006833559215031399,0.0,0.0,0.0,0.005316979923707748,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/40.html
1905_41,0.0,0.05734196584137206,0.00020285465888572493,0.0,0.0,0.00033075521055908575,0.005212697786270457,0.0,0.005053583477355829,0.0,0.0,0.0,0.0,0.0024925538297692063,0.0,0.01500820125397665,0.0,0.0,0.0,0.015115294215120718,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/41.html
1905_42,0.0,0.00406033036183839,0.0,0.0053704049359793015,0.001006111668445371,0.014277423691042705,0.0,0.0,0.025105973379732725,0.0,0.0004879285007967119,0.029941955823027343,0.0,0.0,0.018976729132414365,0.0009554998739672354,0.0,0.0,0.0,0.05459875518309514,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/42.html
1905_43,0.0,0.0017116297101721762,0.0,0.00157422073405238,0.030722293374133014,0.0,0.120032435604923,0.011010560314434967,0.0024630623733783137,0.0,0.0,0.002158598475471686,0.0,0.010224952849548295,0.001802348349422435,0.0,0.0,0.0,0.0,0.024007015887998886,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/43.html
1905_44,0.0,0.0,0.0,0.0,0.006892716808515231,0.05176360745615511,0.0007583968272579148,0.0,0.00020522011842251912,0.0,0.0004853706999167207,0.030700902699159333,0.0,0.0005355123751032755,0.0,0.011169630687949444,0.0,0.0,0.0,0.019493825689407957,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/44.html
1905_45,0.0,0.0,0.0,0.0012091205122455333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0009026964366706729,0.0,0.0,0.0,0.14061959320827844,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/45.html
1905_46,0.0,0.00015841547994828833,0.06495962697469505,0.0,0.003042081747754381,0.0,0.014432277455561462,0.03720386241740709,0.0,0.0,0.006890619310119457,0.00378892006778509,0.0013178984591772124,0.004920978213743237,0.0,0.0,0.0,0.006750946185545079,0.009273054509803931,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/46.html
1905_47,0.0,0.0,0.0,0.004360444932126358,0.0,0.0,0.0,0.0,0.06534012458290234,0.0,0.0,0.0,0.0,0.006156971907341414,0.0,0.041450630038087556,0.0,0.0,0.0,0.023735726278965676,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/47.html
1905_48,0.0,0.0,0.0,0.004987390120646776,0.003941125367684953,0.129013059131869,0.0003677231811095844,0.0004969520666050372,0.0,0.0,0.0,0.011019931586691848,0.0,0.0009498839992290454,0.0,0.0,0.0,0.0,0.013925789562062514,0.00043957760284487094,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/48.html
1905_49,0.0,0.0,0.009401714924788404,0.0,0.0,0.0,0.01946208071059978,0.0,0.0,0.0,0.0,0.0,0.0,0.005820341660242444,0.0,0.04013861613029095,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/49.html
1905_50,0.0,0.09278716025266835,0.0,0.0,0.021422698999085374,0.0,0.0,0.0031815407544217834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005910914898713054,0.0,0.0,0.0,0.0011034127387373393,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/50.html
1905_51,0.0,0.0,0.0,0.0,0.0,0.0,0.05581336598799439,0.0,0.0,0.0,0.0,0.0,0.0,0.09400004570424161,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/51.html
1905_52,0.0,0.003759103773985645,0.0012752401332443652,0.0,0.005486438617008587,0.003540566123562058,0.0,0.0,0.01998792321999894,0.0,0.0,0.002711789782282036,0.0,0.008709023101463724,0.0,0.0006568038543307207,0.0009847259257598565,0.0,0.0,0.07143352168424903,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/52.html
1905_53,0.0,0.004563250768393035,0.0,0.0,0.037835123543075534,0.0,0.0,0.0011825221546151671,0.0,0.007888866925486264,0.0,0.0,0.13369033006855333,0.011270636114668468,0.0,0.0,0.0,0.0,0.0,0.002142345219630136,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/53.html
1905_54,0.0,0.0002658389217343533,0.0,0.04218863507083096,0.0016330792596024966,0.0016691580367120605,0.0,0.0,0.0,0.0,0.0,0.005984339385636989,0.0,0.0026602966632147803,0.027268835287813445,0.007949988273538823,0.000592456611282655,0.0,0.0,0.0008293895747538949,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/54.html
1905_55,0.0,0.0,0.0,0.0025541402592829327,0.006271484024426412,0.009139888716569684,0.0,0.0,0.03510050778331125,9.05464589919808e-06,0.0,0.0046785463712656974,0.0,0.002015747284684671,0.00787210429147733,0.025805879573341777,0.0,0.0,0.0,0.03698127415251197,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/55.html
1905_56,0.004077714369857699,0.0,0.0,0.10162672704903301,0.007261730743362589,0.015938631090007153,0.0,0.0,0.0,0.0,0.0,0.003993897207434039,0.0,0.006473290606949364,0.015372155249481257,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/56.html
1905_57,0.0,0.0,0.0,0.06869451769745716,0.0,0.002562690874131133,0.0,0.0,0.03572791249814531,0.0,0.0,0.0,0.0,0.0,0.01167910278756915,0.0,0.0077869101633479924,0.0,0.002521778576414178,0.026539574732055236,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/57.html
1905_58,0.003799269951535292,0.0,0.0,0.0,0.0,0.10005083823074469,0.0,0.0,0.0,0.0,0.0,0.0,0.06880833972669173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/58.html
1905_59,0.0,0.001353106310409647,0.0006398257959014359,0.057746332082382605,0.004940283878835908,0.0,0.0,0.0,0.0016039719855510488,0.0006278848864818355,0.0,0.0,0.0,0.015767854536825977,0.08409295299724143,0.00047517812290443065,6.420085635660817e-05,0.0,0.0,0.017812570903557073,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/59.html
1905_60,0.001591146793648153,0.002042344956014275,0.0012658388875942221,0.03507283749905752,0.006537903906974219,0.0,0.008484728856551209,0.0010446459101167164,0.0008185121089581575,0.0012305741206341371,0.0,0.0,0.0,0.002708966580883571,0.0008588200307658078,0.014652902453504812,0.0,0.0,0.0,0.0017020510259016383,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/60.html
1905_61,0.11080053365529817,0.0029596762294397108,0.0,0.01827930448985079,0.017890211481728247,0.0,0.0,0.0,0.0,0.0,0.007266340991104942,0.0,0.0,0.00014078129417102308,0.0,0.0,0.0,0.0,0.0503681140982062,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/61.html
1905_62,0.0,0.0,0.16111179250515634,0.0,0.018078920578395715,0.0,0.0,0.003896941845475957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/62.html
1905_64,0.0,0.010978744590261769,0.0,0.003853186376784159,0.09576077068355641,0.010338303558865043,0.0,0.0,0.0,0.0003581734314975481,0.0,0.00408167146013283,0.0003829640799372224,0.01837874038879238,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/64.html
1905_65,0.0,0.0,0.00022977612508576925,0.0,0.014058200672845132,0.0,0.0,0.0,0.0,9.021561498355258e-05,0.0002107167958315019,0.11689959693524564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/65.html
1905_66,0.0,0.0065558265455535865,0.0,0.0025048712420128686,0.0007008627495841562,0.015252903618154623,0.0,0.0,0.0,0.017423713678918082,0.0,0.013182530328318577,0.0,0.0010775629215295697,0.0,0.0,0.0,0.0,0.0,0.023621975922020203,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/66.html
1905_67,0.0,0.0,0.0,0.0,0.0,0.0,0.00036137729672867686,0.0,0.0,0.0,0.0,0.0,0.0,0.10136996908071201,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/67.html
1905_68,0.0,0.0029539258569513172,0.0007484799298684033,0.0,0.04131332926498435,0.0,0.0,0.0,0.0,0.007020601279228347,0.0,0.0038519465733794092,0.0020075201796762193,0.004262118102282656,0.0,0.0,0.0,0.0,0.00032343677418144565,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/68.html
1905_69,0.0,0.0,0.0,0.0,0.0006274649705206793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000628660548455053,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/69.html
1905_70,0.0,0.007327717470268859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018520663259336715,0.012691890825086089,0.0,0.00021525669041010795,0.01696085386713742,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1905/70.html
1906_1,0.0,0.0037489032157906103,0.0,0.0,0.001558884668685966,0.007669086195555568,0.0,0.0,0.07941544782280231,0.0004255559467036968,0.0,0.011469448890920584,0.0,0.009099121460248655,0.0,0.0,0.0013270903884095224,0.0,0.0,0.006080358056626314,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/1.html
1906_2,0.0,0.008879327837379866,0.0,0.009387498516011178,0.010287295584083778,0.06693178498443664,0.0009341310840633938,0.0,0.0,0.0,0.0,0.02974068653705046,0.0,0.011467611158488383,0.0,0.0,0.0,0.0,0.011243856178552586,0.000788979606483266,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/2.html
1906_3,0.0,0.005394977760963782,0.0,0.0014352003418621367,0.012375424808687136,0.0,0.0,0.0,0.000532768356727327,0.0024660145649609776,0.0,0.0,0.0,0.06884378946161109,0.0,0.01225927471689394,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/3.html
1906_4,0.0,0.037051430209017036,0.0066208575123078055,0.0,0.005062698872319014,0.0,0.006373020019486037,0.00015466924266369444,0.0,0.0,0.0,0.006164646566125855,0.0,0.007332692221806264,0.0,0.03259312376078922,0.0234338895326326,0.0,0.0,0.005794693432673969,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/4.html
1906_5,0.0,0.0,0.0,0.0031012802740495162,0.0,0.028126586293919627,0.0,0.0,0.0,0.0,0.0,0.02669461056168947,0.0,0.0023553469159137467,0.0,0.004562226655471828,0.0006791929074373642,0.0,0.0,0.0024381308382543944,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/5.html
1906_6,0.0,0.01108373988943058,0.0,0.004200102673124684,0.0,0.0,0.0,0.0,0.030619394959348095,0.0,0.0,0.0,0.0,0.003934725565607743,0.003344605865362296,0.023585575727947568,0.0,0.0,0.0,0.045746310672225544,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/6.html
1906_7,0.0,0.003165331010323817,0.0,0.00218507038601335,0.01929554628924988,0.0,0.0,0.0,7.377346388113348e-05,0.0,0.02287785207321279,0.0,0.0,0.03612058790428016,0.0,0.0,0.00043623738519076065,0.0,0.0,0.001751192719678507,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/7.html
1906_8,0.0,0.0,0.0,0.09736044376671352,0.0,0.031857784813107894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006288073302142454,0.0,0.03310165868502135,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/8.html
1906_9,0.0034480821910137217,0.0,0.0,0.0,0.0,0.08720170090602875,0.0,0.0,0.008240224116747604,0.0,0.0,0.0,0.016267364005378815,0.0,0.007464596518802908,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/9.html
1906_10,0.0,0.007827360491189417,0.0,0.0004789161019963177,0.002343760212956411,4.57099771349487e-05,0.0022960865619759485,0.0,0.0,0.0,0.0,0.0,0.0,0.0041627294352342085,0.0,0.00407409912360644,0.0,0.14912620522101014,0.0,0.0031540764438772037,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/10.html
1906_11,0.0,0.0,0.0,0.0,0.0,0.08533746397054266,0.0,0.0,0.0,0.00010981991805497219,0.0,0.0,0.014589044756535791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/11.html
1906_12,0.0,0.0,0.008268950840656188,0.0,0.04534733655980588,0.0,0.0,0.0013311227737124631,0.0,0.0,0.0017642981531776998,0.0,0.0024122313087667764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/12.html
1906_13,0.0,0.0,0.0,0.0,0.0052306602580842205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12426310450817916,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/13.html
1906_14,0.0027509699820771408,0.0,0.0,0.0021132605213071295,0.001191165831163179,0.03372161767382364,0.0,0.0,0.0,0.0,0.0,0.024597757951180643,0.0022248113937441507,0.0002945913539051872,0.0,0.0,0.0,0.0,0.0,0.0015038828973606851,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/14.html
1906_15,0.0,0.0007218923853965112,0.0,0.0015338607918716988,0.0,0.0,0.0,0.0006124349698615297,0.019779078365213885,0.002979662081142441,0.0,0.0,0.0,0.028118969024390136,0.0,0.0,0.0,0.0,0.0,0.014133494075764313,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/15.html
1906_16,0.0,0.0,0.0,0.06071118847748602,0.04819233042580817,0.024860080136896473,0.0,0.0,0.0,0.0,0.0,0.007093130519297148,0.0,0.012927552413967997,0.0,0.0,0.015080647341639788,0.0,0.02391063114367492,0.014206308245492254,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/16.html
1906_17,0.0,0.0008035698780198391,0.0,0.01615941147049965,0.0,0.004422340962813783,0.000672186140091802,0.0,0.004749685050841187,0.007439765146066323,0.0,0.0,0.0,0.016836202768355804,0.0,0.0,0.018930467455434006,0.00545298459491249,0.004598073643415744,0.005745764489813449,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/17.html
1906_18,0.0,0.0072690210931635624,0.0,0.0019810899900959272,0.020759770440812075,0.013684190825879855,0.0,0.004398341078600693,0.0,0.0,0.0,0.00044620896588607194,0.0,0.00748686754278514,0.0,0.0,0.0,0.0,0.036184993014134734,0.001502192400433125,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/18.html
1906_19,0.0,0.10265568607928666,0.0,0.0,0.0,0.008713843732738131,0.0,0.0,0.0,0.0,0.0,0.0,0.011827862178575316,0.0,0.0,0.0018325088512011827,0.0,0.0,0.0,0.0009721014417975691,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/19.html
1906_20,0.0,0.011716645164888732,0.0,0.0006943375329462591,0.0010547866717910148,0.0,0.0,0.0,0.0,0.039808096525805185,0.0,0.0,0.0,0.006139386303738936,0.00061331781518349,0.0,0.004662684481987782,0.0,0.0006490701579348514,0.008156796372610594,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/20.html
1906_21,0.0,0.024768690418271035,0.0,0.0,0.0,0.0,0.0,0.0021516846114180126,0.0,0.0,0.0,0.0,0.0,0.009477141398508599,0.10166328458365019,0.026886291892267315,0.0,0.0,0.0033296842446094337,0.03780174097186519,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/21.html
1906_22,0.0,0.018700557670174513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019614615957871187,0.013100678747175683,0.00244164376821602,0.0,0.0,0.0,0.0,0.00024481132865096245,0.0,0.0,0.001828458687407575,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/22.html
1906_23,0.0,0.0031739326466061696,0.00417130847994917,0.0,0.0,0.0,0.0042187636719314605,0.00048597099227437997,0.0,0.0008816158900691078,0.0,0.0,0.0,0.023143395793155656,0.0,0.008455531588514396,0.0,0.0,0.0,0.0020376095149331596,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/23.html
1906_24,0.0,0.06848970814517173,0.0,0.0,0.0,0.0,0.0,0.0,0.0018201591350395,0.0,0.0014450216259086078,0.00023245225485500628,0.0,0.01516098350809711,0.0,0.00459520075060645,0.0007153870175769981,0.0,0.0,0.0058242094821950325,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/24.html
1906_25,0.0,0.04866436920036211,0.0,0.0,0.0,0.0,0.0006173044828350146,0.04019963467261337,0.0,0.0,0.0,0.007607212595302912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00839311647573014,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/25.html
1906_26,0.0,0.01996632948873436,0.0,0.01742749549290871,0.0,0.008897315244977269,0.0,0.0,0.0019477522582390606,0.0,0.0,0.05509862362796076,0.0,0.0022865423283119335,0.0,0.0,0.0022222333239641672,0.0,0.0020358315900297413,0.03685349377951168,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/26.html
1906_27,0.0,0.0,0.0,0.0034299380817189072,0.012899449320803242,0.05807070394952383,0.0,0.0,0.0,0.0,0.0,0.0007441166408051646,0.008875652782426866,0.0,0.005060373708328966,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/27.html
1906_28,0.0,0.0,0.0,0.0389549893909916,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006154896190221996,0.12730784766907585,0.0,0.0,0.0,0.0,0.03460839833913959,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/28.html
1906_29,0.001892853562387093,0.0026354785113517558,0.0,0.003851125842985203,0.003671021127489689,0.0,0.0,0.0,0.0005405869170998199,0.007731008820046997,0.0,0.0,0.0,0.01814524680516223,0.00028659890359111263,0.005240896124453458,0.003923910020198792,0.0,0.0,0.0020015096597168947,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/29.html
1906_30,0.0,0.0,0.0038227107679592734,0.0,0.0,0.0,0.0005693385012969569,0.0,0.0,0.0,0.0,0.08489727885877135,0.0,0.0005213747152621876,0.0,0.003034277276347659,0.0,0.0,0.0,0.011215731416864022,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/30.html
1906_31,0.0,0.011906490577927739,0.01125632536495021,2.932428616729313e-05,0.00527569139826613,0.0,0.0,0.0,0.002482423665696854,0.0,0.002378478015997581,0.0,0.0,0.0280906932761718,0.0,0.0026097008765700864,0.013114635219833429,6.15467099606168e-05,0.0,0.0014017284812520392,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/31.html
1906_32,0.0,0.031074946166187542,0.012212296861163053,0.0,0.015423881782703519,0.0004478164968218559,0.0008600785327833761,0.0,0.0,0.0,0.004741868197308777,0.00016897374299211176,0.0016156738536025528,0.0037104728775071735,0.0,0.0032622781585019815,0.0,0.0,0.0,0.0033698473474292373,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/32.html
1906_33,0.0,0.007843625021805333,0.0,0.0,0.013443117305446199,0.0,0.0,0.0,0.0,0.016047816579219915,0.01264184885739489,0.0,0.0,0.0,0.0,0.0,0.0006799640554663759,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/33.html
1906_34,0.0,0.00021593521653386159,0.0,0.06400349723789205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035937618743062593,0.0129157262014702,0.03548390217663729,0.00439720738463105,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/34.html
1906_35,0.0,0.0,0.0,0.0,0.0,0.09448119450957945,0.0,0.0,0.014357845445853062,0.0,0.0,0.0,0.02717052628044022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/35.html
1906_36,0.0,0.0,0.0,0.05776399128590355,0.0,0.0,0.04627039098657634,0.0004074050161607626,0.006574332436344016,0.0,0.0031971354977130494,0.0,0.0,0.0,0.10020987932859386,0.0,0.002338380994002223,0.0,0.0,0.029534903059020172,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/36.html
1906_37,0.0,0.0,0.0,0.0010515830609570769,0.0,0.057290792730477005,0.0,0.0,0.0,0.0,0.0,0.10543890025698524,0.0,0.0,0.0,0.0,0.00015138404848961343,0.0,0.0,0.0,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/37.html
1906_39,0.00284574111996058,0.0,0.001000257812020011,0.005286133359165267,0.004325670859596278,0.0022311509499151204,0.00010357351766588357,0.0,0.01095471069394902,0.005523151159978016,0.0,0.0040902186059614334,0.010718843494088344,0.017040837991588332,0.0,0.0,0.021375450672068152,0.0,0.0,0.009860832247272544,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/39.html
1906_41,0.0,0.002790135635777225,0.0,0.0,0.0059190596035939,0.0,0.0,0.0,0.0,0.009109705822710852,0.001389383051469706,0.0,0.0,0.019572148219360232,0.0,0.0,0.0,0.0,0.0,0.0008191164149465519,http://classic.austlii.edu.au/au/cases/cth/HCA/1906/41.html
